id,lat,long,type,adress,total_volume,free_volume,purpose
2656671368,59.9560756,30.3558787,parcel_locker,"Финляндский вокзал, 6, площадь Ленина, Выборгская сторона, Финляндский округ, Санкт-Петербург, Северо-Западный федеральный округ, 195009, Россия",23,15,Почта России
2945627370,59.9720494,30.3062306,outpost,"Ozon, 57 литА, Каменноостровский проспект, округ Аптекарский остров, Санкт-Петербург, Северо-Западный федеральный округ, 197022, Россия",368,339,Ozon
2965187535,59.9361889,30.3676891,outpost,"Ozon, 19, Греческий проспект, Пески, округ Смольнинское, Санкт-Петербург, Северо-Западный федеральный округ, 193130, Россия",627,327,Ozon.ru
2970000525,59.9374810,30.3837364,outpost,"Яндекс.Маркет, 23, улица Моисеенко, Пески, округ Смольнинское, Санкт-Петербург, Северо-Западный федеральный округ, 193144, Россия",282,195,Яндекс.Маркет
2997540461,59.9187212,30.2817192,outpost,"103, проспект Римского-Корсакова, Коломна, округ Коломна, Санкт-Петербург, Северо-Западный федеральный округ, 190121, Россия",416,303,Wildberries
3025312281,59.9134034,30.2767485,outpost,"35, Рижский проспект, Екатерингофский округ, Санкт-Петербург, Северо-Западный федеральный округ, 190008, Россия",371,206,Ozon
3385450233,59.9848444,30.2837343,outpost,"Wildberries, 42, улица Савушкина, Новая Деревня, округ Ланское, Санкт-Петербург, Северо-Западный федеральный округ, 197183, Россия",364,242,Wildberries
3489880168,60.0150573,30.3865025,outpost,"ГлавПункт, 17 к2, проспект Науки, Гражданка, округ Академическое, Санкт-Петербург, Северо-Западный федеральный округ, 195220, Россия",434,356,ГлавПункт
3667843054,60.0346472,30.3297128,outpost,"Wildberries, 11 к1, улица Сикейроса, округ Сосновское, Санкт-Петербург, Северо-Западный федеральный округ, 194354, Россия",306,142,Wildberries
3723597035,59.8311281,30.0899133,outpost,"1 литБ, проспект Ленина, Сергиево, округ Константиновское, Санкт-Петербург, Северо-Западный федеральный округ, 198218, Россия",533,316,Яндекс.Маркет
3810293683,60.0057936,30.2718298,outpost,"14, проспект Сизова, Озеро Долгое, округ Озеро Долгое, Санкт-Петербург, Северо-Западный федеральный округ, 197227, Россия",311,185,Яндекс.Маркет
4043685228,60.0140566,30.2636808,outpost,"Самокат, 31 к2, проспект Королёва, Озеро Долгое, округ Озеро Долгое, Санкт-Петербург, Северо-Западный федеральный округ, 197349, Россия",347,145,Самокат
4179710929,59.9320050,30.3566991,outpost,"104, Невский проспект, Литейный округ, Санкт-Петербург, Северо-Западный федеральный округ, 191025, Россия",517,177,Ozon
4274088189,59.9407706,30.2911573,outpost,"Ozon, 18/2, 1-я линия В.О., округ № 7, Санкт-Петербург, Северо-Западный федеральный округ, 199034, Россия",260,187,Ozon
4348493189,59.8478798,30.3152777,outpost,"Ozon, 112, Варшавская улица, Предпортовая, округ Пулковский меридиан, Санкт-Петербург, Северо-Западный федеральный округ, 196066, Россия",409,228,Ozon
4350033490,59.9401791,30.2653902,outpost,"45, 16-я линия В.О., Васильевский округ, Санкт-Петербург, Северо-Западный федеральный округ, 199178, Россия",283,73,Ozon
4351377191,59.9241313,30.2955282,outpost,"Яндекс.Маркет, 7/2, набережная Крюкова канала, Коломна, округ Коломна, Санкт-Петербург, Северо-Западный федеральный округ, 190068, Россия",349,249,Яндекс.Маркет
4388774463,59.8563942,30.2095200,outpost,"ozon.ru, 2 к3, улица Котина, Юго-Запад, округ Юго-Запад, Санкт-Петербург, Северо-Западный федеральный округ, 198330, Россия",349,196,ozon.ru
4407018402,59.8489227,30.3236354,outpost,"216, Московский проспект, Средняя Рогатка, округ Звёздное, Санкт-Петербург, Северо-Западный федеральный округ, 196066, Россия",306,175,Онлайн Трейд
4411424891,59.8577784,30.3485136,outpost,"29 к1, проспект Космонавтов, округ Гагаринское, Санкт-Петербург, Северо-Западный федеральный округ, 196211, Россия",395,259,Wildberries
4423106484,59.9110518,30.2760461,outpost,"Ozon, 21 литБ, Старо-Петергофский проспект, Екатерингофский округ, Санкт-Петербург, Северо-Западный федеральный округ, 190020, Россия",471,252,Ozon.ru
4423307681,59.9239361,30.2911621,outpost,"5/11, Лермонтовский проспект, Коломна, округ Коломна, Санкт-Петербург, Северо-Западный федеральный округ, 190068, Россия",222,165,Ozon
4440223522,59.8645666,30.3122704,outpost,"Ozon, 25 к1, Варшавская улица, Предпортовая, округ Новоизмайловское, Санкт-Петербург, Северо-Западный федеральный округ, 196191, Россия",210,80,Ozon
4497692140,59.9177026,30.2965909,outpost,"Wildberries, 37, Лермонтовский проспект, Коломна, округ Коломна, Санкт-Петербург, Северо-Западный федеральный округ, 190068, Россия",412,218,Wildberries
4497780740,59.9228368,30.2887955,outpost,"Wildberries, 18-20, улица Союза Печатников, Коломна, округ Коломна, Санкт-Петербург, Северо-Западный федеральный округ, 190121, Россия",447,142,Wildberries
4517103692,59.6878852,30.4318991,outpost,"6, Детскосельская улица, Павловск, Санкт-Петербург, Северо-Западный федеральный округ, 196620, Россия",431,312,Wildberries
4521359405,59.8513857,30.2605732,outpost,"121, Ленинский проспект, округ Княжево, Санкт-Петербург, Северо-Западный федеральный округ, 198216, Россия",170,98,Lamoda
4535667597,59.8634591,30.3890289,outpost,"Ozon, 86 к1, Бухарестская улица, округ № 72, Санкт-Петербург, Северо-Западный федеральный округ, 192238, Россия",404,211,Ozon
4542359951,59.9140305,30.3294145,outpost,"Wildberries, 6, Малодетскосельский проспект, округ Семёновский, Санкт-Петербург, Северо-Западный федеральный округ, 190013, Россия",253,155,Wildberries
4542397271,59.9116838,30.3213809,outpost,"34, Малодетскосельский проспект, округ Семёновский, Санкт-Петербург, Северо-Западный федеральный округ, 190013, Россия",92,66,Wildberries
4555492674,59.9256732,30.2999454,outpost,"Ozon, 107/6, набережная канала Грибоедова, Адмиралтейский округ, Санкт-Петербург, Северо-Западный федеральный округ, 190999, Россия",253,205,Ozon
4567387855,59.9238221,30.2932233,outpost,"Ozon, 8, улица Союза Печатников, Коломна, округ Коломна, Санкт-Петербург, Северо-Западный федеральный округ, 190068, Россия",323,120,Ozon
4602327638,59.9023960,30.2755094,outpost,"41, Старо-Петергофский проспект, Екатерингофский округ, Санкт-Петербург, Северо-Западный федеральный округ, 190020, Россия",240,143,Яндекс.Маркет
4605066126,59.9219466,30.3077419,outpost,"Ozon, 45, Вознесенский проспект, Сенной округ, Санкт-Петербург, Северо-Западный федеральный округ, 190107, Россия",403,224,Ozon
4607115154,59.9249139,30.3056569,outpost,"14, Большая Подьяческая улица, Адмиралтейский округ, Санкт-Петербург, Северо-Западный федеральный округ, 190107, Россия",367,120,Wildberries
4613355313,59.9241802,30.3281541,outpost,"Ozon, 1/61, Большой Казачий переулок, округ Семёновский, Санкт-Петербург, Северо-Западный федеральный округ, 191180, Россия",285,207,Ozon
4634877525,59.8758915,30.4387811,outpost,"Wildberries, 16, переулок Матюшенко, Щемиловка, Ивановский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192171, Россия",226,121,Wildberries
4644339640,60.0714714,30.3300393,outpost,"Ozon, 25 к2, улица Михаила Дудина, Торфяное, Парголово, Санкт-Петербург, Северо-Западный федеральный округ, 194358, Россия",312,193,Ozon
4690887565,59.9288888,30.3177556,outpost,"Ozon, 5, Спасский переулок, Сенной округ, Санкт-Петербург, Северо-Западный федеральный округ, 190031, Россия",404,219,Ozon
4690887575,59.9283939,30.3185045,outpost,"Wildberries, 9, Спасский переулок, Сенной округ, Санкт-Петербург, Северо-Западный федеральный округ, 190031, Россия",463,222,Wildberries
4702052289,59.8866058,30.2674913,outpost,"41, проспект Стачек, Нарвский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198097, Россия",426,207,Wildberries
4712110603,59.9101713,30.3077214,outpost,"20, Измайловский проспект, округ Измайловское, Санкт-Петербург, Северо-Западный федеральный округ, 190005, Россия",321,222,Wildberries
4715898394,59.9145013,30.2994936,outpost,"Яндекс.Маркет, 23, 8-я Красноармейская улица, округ Измайловское, Санкт-Петербург, Северо-Западный федеральный округ, 190103, Россия",199,137,Яндекс.Маркет
4727144469,59.7190182,30.0743253,outpost,"Wildberries, 17 к2, Красногородская улица, Красное Село, Санкт-Петербург, Северо-Западный федеральный округ, 198320, Россия",392,250,Wildberries
4729643475,59.9075992,30.2964487,outpost,"Wildberries, 6, улица Шкапина, Екатерингофский округ, Санкт-Петербург, Северо-Западный федеральный округ, 190103, Россия",504,326,Wildberries
4780997097,60.0330545,30.4216504,outpost,"5, Киришская улица, округ № 21, Санкт-Петербург, Северо-Западный федеральный округ, 195299, Россия",291,217,Онлайн Трейд
4801248411,59.9241341,30.2914755,outpost,"Avito, 4, Лермонтовский проспект, Коломна, округ Коломна, Санкт-Петербург, Северо-Западный федеральный округ, 190068, Россия",282,164,Avito
4808175128,59.9132482,30.3171442,outpost,"Lamoda, 37/1, Московский проспект, округ Измайловское, Санкт-Петербург, Северо-Западный федеральный округ, 198005, Россия",299,208,Lamoda
4826019529,59.9114981,30.3096248,outpost,"16/30, Измайловский проспект, округ Измайловское, Санкт-Петербург, Северо-Западный федеральный округ, 190005, Россия",445,301,Ozon
5104440747,59.9333062,30.3236550,outpost,"Ozon, 4, Казанская улица, Апраксин двор, округ № 78, Санкт-Петербург, Северо-Западный федеральный округ, 191186, Россия",317,100,Ozon
5116086383,59.9242229,30.2875074,outpost,"Ozon, 52, улица Декабристов, Коломна, округ Коломна, Санкт-Петербург, Северо-Западный федеральный округ, 190121, Россия",582,413,Ozon
5147349122,60.0733028,30.3423651,outpost,"ТК «Парнас», 7, улица Меркурьева, Торфяное, Парголово, Санкт-Петербург, Северо-Западный федеральный округ, 194363, Россия",514,312,Онлайн Трейд
5231000339,59.9444402,30.2875702,outpost,"17, Кадетская линия В.О., округ № 7, Санкт-Петербург, Северо-Западный федеральный округ, 190004, Россия",404,246,Яндекс.Маркет
5235335572,59.9468357,30.2841575,outpost,"54, 1-я линия В.О., Васильевский округ, Санкт-Петербург, Северо-Западный федеральный округ, 190004, Россия",317,228,Ozon
5242671150,60.0439080,30.3704331,outpost,"6, Актёрский проезд, округ № 15, Санкт-Петербург, Северо-Западный федеральный округ, 194291, Россия",556,362,Wildberries
5244465451,59.9458012,30.3425458,outpost,"13, Гагаринская улица, Литейный округ, Санкт-Петербург, Северо-Западный федеральный округ, 191022, Россия",409,263,Wildberries
5308455878,60.0118592,30.4105386,outpost,"Wildberries, 1 к1, улица Софьи Ковалевской, округ Гражданка, Санкт-Петербург, Северо-Западный федеральный округ, 195252, Россия",324,244,Wildberries
5321122585,59.7257742,30.4062475,outpost,"8 к1, Октябрьский бульвар, Фридентальская Колония, Пушкин, Санкт-Петербург, Северо-Западный федеральный округ, 196607, Россия",310,194,Пункт выдачи Wildberries
5341758522,59.9326296,30.3277412,outpost,"Перинные ряды, 4, Думская улица, Апраксин двор, округ № 78, Санкт-Петербург, Северо-Западный федеральный округ, 191011, Россия",455,424,Ozon
5343948500,59.9247962,30.3393128,outpost,"2/30, Социалистическая улица, Владимирский округ, Санкт-Петербург, Северо-Западный федеральный округ, 191126, Россия",387,186,Забери-товар
5396675718,59.9366831,30.3611084,outpost,"Вайлдберриз, 4, Солдатский переулок, Пески, округ Смольнинское, Санкт-Петербург, Северо-Западный федеральный округ, 191014, Россия",360,213,Wildberries
5441557860,59.9285625,30.3141150,outpost,"7, Гражданская улица, Сенной округ, Санкт-Петербург, Северо-Западный федеральный округ, 190107, Россия",431,145,Wildberries
5491484722,59.9995298,30.3599126,outpost,"ТК ""Клондайк"", 38, 2-й Муринский проспект, Лесной, округ Светлановское, Санкт-Петербург, Северо-Западный федеральный округ, 194021, Россия",363,169,Онлайн Трейд
5541466401,59.9259830,30.3547629,outpost,"Wildberries, 5, Коломенская улица, Владимирский округ, Санкт-Петербург, Северо-Западный федеральный округ, 191119, Россия",403,240,Wildberries
5597523695,59.9127169,30.3081981,outpost,"ТК Термин, 12, Измайловский проспект, округ Измайловское, Санкт-Петербург, Северо-Западный федеральный округ, 190005, Россия",540,385,N/A
5605612754,59.9225731,30.2921981,outpost,"Ozon, 9/55, Лермонтовский проспект, Коломна, округ Коломна, Санкт-Петербург, Северо-Западный федеральный округ, 190121, Россия",150,102,Ozon
5614799724,59.8496560,30.3293340,outpost,"Wildberries, Алтайская улица, Средняя Рогатка, округ Звёздное, Санкт-Петербург, Северо-Западный федеральный округ, 196066, Россия",240,177,Wildberries
5617999356,59.8563383,30.3385543,outpost,"Wildberries, 24 к1, проспект Юрия Гагарина, округ Гагаринское, Санкт-Петербург, Северо-Западный федеральный округ, 196135, Россия",353,137,Wildberries
5638280922,59.9741838,30.3328397,parcel_locker,"3 литИ, Гельсингфорсская улица, Выборгская сторона, округ Сампсониевское, Санкт-Петербург, Северо-Западный федеральный округ, 194044, Россия",41,22,ozon.ru
5733728112,60.0143325,30.3943705,outpost,"12, проспект Науки, Гражданка, округ Академическое, Санкт-Петербург, Северо-Западный федеральный округ, 195257, Россия",286,210,Avito
5858953068,59.8628814,30.1824214,outpost,"Ozon, 72 к1, Ленинский проспект, Южно-Приморский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198332, Россия",238,178,Ozon
5903037924,59.9256921,30.3183738,outpost,"2, Московский проспект, Сенной округ, Санкт-Петербург, Северо-Западный федеральный округ, 190031, Россия",268,159,Почтальон сервис
5931879223,59.9594996,30.3045854,outpost,"30, Большая Пушкарская улица, Петроградская сторона, округ Кронверкское, Санкт-Петербург, Северо-Западный федеральный округ, 197136, Россия",347,232,Wildberries
5947974590,59.9678444,30.3424210,outpost,"39, Большой Сампсониевский проспект, Выборгская сторона, округ Сампсониевское, Санкт-Петербург, Северо-Западный федеральный округ, 194044, Россия",420,272,ВсеИнструменты.ру
5998264214,59.8503215,30.1347173,outpost,"22, улица Адмирала Черокова, Южно-Приморский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198206, Россия",379,175,Wildberries
6064918685,60.0395112,30.3316332,outpost,"12 к1, улица Есенина, округ Сосновское, Санкт-Петербург, Северо-Западный федеральный округ, 194354, Россия",323,126,Sima Land
6070930800,59.9634837,30.3090167,outpost,"Ozon, 63, Большой проспект П.С., Петроградская сторона, округ Кронверкское, Санкт-Петербург, Северо-Западный федеральный округ, 197101, Россия",479,226,Ozon
6129223486,59.9324462,30.3522387,outpost,"90-92, Невский проспект, Литейный округ, Санкт-Петербург, Северо-Западный федеральный округ, 191025, Россия",485,227,Boxberry
6150637626,59.9229197,30.3072321,outpost,"Ozon, 59, Садовая улица, Адмиралтейский округ, Санкт-Петербург, Северо-Западный федеральный округ, 143103, Россия",361,197,Ozon
6169700085,59.8293553,30.3779751,outpost,"Лабиринт, 5 литЯ, Балканская площадь, Балканский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192281, Россия",358,112,Лабиринт
6187231232,60.0663461,30.3381531,outpost,"Ситилинк, 6 к1, улица Михаила Дудина, Торфяное, Парголово, Санкт-Петербург, Северо-Западный федеральный округ, 194292, Россия",311,234,Ситилинк
6249061825,59.9582696,30.3548404,parcel_locker,"ТК Тукан, 3 к1, Боткинская улица, Выборгская сторона, Финляндский округ, Санкт-Петербург, Северо-Западный федеральный округ, 195009, Россия",41,29,PickPoint
6275451690,60.0097825,30.2452450,outpost,"Wildberries, 4 к1, проспект Авиаконструкторов, Озеро Долгое, округ Озеро Долгое, Санкт-Петербург, Северо-Западный федеральный округ, 197373, Россия",199,122,Wildberries
6284223371,60.0013124,30.2041575,outpost,"50 к1, улица Оптиков, Северо-Приморская часть, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197374, Россия",359,147,Онлайн Трейд
6319049408,59.8330197,30.3633709,outpost,"Exist, 28 к2, Дунайский проспект, округ Гагаринское, Санкт-Петербург, Северо-Западный федеральный округ, 196233, Россия",366,247,Exist
6342108093,59.9886072,30.2548956,outpost,"Онлайн Трейд, 2 к1, Торфяная дорога, Старая Деревня, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197374, Россия",373,241,Онлайн Трейд
6342108103,59.9885569,30.2547644,outpost,"Главпункт, 2 к1, Торфяная дорога, Старая Деревня, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197374, Россия",365,223,Главпункт
6342108123,59.9885661,30.2543469,outpost,"Faberlic, 2 к1, Торфяная дорога, Старая Деревня, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197374, Россия",328,241,Faberlic
6342108124,59.9885295,30.2543524,outpost,"Argo Fitness, 2 к1, Торфяная дорога, Старая Деревня, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197374, Россия",450,294,Argo Fitness
6342108125,59.9884930,30.2543580,outpost,"Shop-Logistic, 2 к1, Торфяная дорога, Старая Деревня, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197374, Россия",304,168,Shop-Logistic
6342108127,59.9884200,30.2543692,outpost,"Кукла-перчатка, 2 к1, Торфяная дорога, Старая Деревня, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197374, Россия",349,223,Кукла-перчатка
6342108133,59.9885654,30.2549546,outpost,"Забери товар, 2 к1, Торфяная дорога, Старая Деревня, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197374, Россия",396,259,Забери товар
6349791333,59.9617285,30.4068478,outpost,"1 к2, улица Жукова, Выборгская сторона, Финляндский округ, Санкт-Петербург, Северо-Западный федеральный округ, 195221, Россия",406,296,Онлайн Трейд
6392116231,60.0002928,30.3173232,outpost,"57, улица Матроса Железняка, Выборгская сторона, округ Ланское, Санкт-Петербург, Северо-Западный федеральный округ, 197343, Россия",348,233,Ozon
6399049009,59.9328567,30.2382659,outpost,"Wildberries, Опочинина улица, Гавань, округ Гавань, Санкт-Петербург, Северо-Западный федеральный округ, 199406, Россия",254,94,Wildberries
6408175741,59.8321191,30.3872339,outpost,"4 к1, улица Ярослава Гашека, Балканский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192281, Россия",360,254,Wildberries
6427693596,60.0011269,30.3010690,outpost,"15 к2, Коломяжский проспект, Комендантский аэродром, округ Комендантский аэродром, Санкт-Петербург, Северо-Западный федеральный округ, 197348, Россия",440,249,Главпункт
6470873083,59.9877522,30.2719140,outpost,"31, Заусадебная улица, округ Озеро Долгое, Санкт-Петербург, Северо-Западный федеральный округ, 197183, Россия",387,213,VIRBAC Auto
6490028733,59.9629313,30.3535734,outpost,"5/2, улица Комиссара Смирнова, Выборгская сторона, Финляндский округ, Санкт-Петербург, Северо-Западный федеральный округ, 194175, Россия",287,146,Datakam
6580613993,59.9475985,30.3597266,outpost,"27, Захарьевская улица, округ Смольнинское, Санкт-Петербург, Северо-Западный федеральный округ, 191123, Россия",256,172,Ozon
6580673099,60.0503483,30.3345521,outpost,"137, проспект Энгельса, Шувалово-Озерки, округ Сергиевское, Санкт-Петербург, Северо-Западный федеральный округ, 194356, Россия",471,225,Ozon
6590078374,59.9188189,30.2784521,outpost,"19-21, Псковская улица, Коломна, округ Коломна, Санкт-Петербург, Северо-Западный федеральный округ, 190008, Россия",223,105,Ozon.ru
6672709500,60.0079706,30.2643004,outpost,"ТЦ Миллер, 37, проспект Испытателей, Озеро Долгое, округ Озеро Долгое, Санкт-Петербург, Северо-Западный федеральный округ, 197227, Россия",435,278,Exist
6714964586,59.9119279,30.3499721,outpost,"Wildberries, 24, Курская улица, Волково, округ Волковское, Санкт-Петербург, Северо-Западный федеральный округ, 192007, Россия",444,211,Wildberries
6744103545,60.0345961,30.4499819,outpost,"6, улица Даниила Хармса, МО Полюстрово, деревня Новая, округ Полюстрово, Санкт-Петербург, Северо-Западный федеральный округ, 195113, Россия",563,272,Wildberries
6790576547,59.9253635,30.3161356,outpost,"Ozon, 4 литА, переулок Бринько, Сенной округ, Санкт-Петербург, Северо-Западный федеральный округ, 190031, Россия",345,174,Ozon
6871008528,59.9886391,30.2543357,parcel_locker,"PickPoint, 2 к1, Торфяная дорога, Старая Деревня, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197374, Россия",23,15,PickPoint
6875361662,59.8291509,30.3994428,outpost,"32 к1 литД, Купчинская улица, Балканский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192283, Россия",361,273,Wildberries
6877319117,60.0325656,30.4050747,outpost,"Wildberries, 18 к1, Учительская улица, округ Прометей, Санкт-Петербург, Северо-Западный федеральный округ, 195269, Россия",153,67,Wildberries
6877319118,60.0195490,30.4031824,parcel_locker,"92 к1, Гражданский проспект, Гражданка, округ Академическое, Санкт-Петербург, Северо-Западный федеральный округ, 195257, Россия",23,15,Почта России
6877319119,60.0144927,30.4007322,parcel_locker,"49, Гражданский проспект, Гражданка, округ Академическое, Санкт-Петербург, Северо-Западный федеральный округ, 195257, Россия",23,8,Ozon Box
6877319120,60.0256676,30.4119030,parcel_locker,"Дикси, 104, проспект Луначарского, округ № 21, Санкт-Петербург, Северо-Западный федеральный округ, 195265, Россия",41,26,Ozon Box
6881173944,59.9459720,30.2768796,outpost,"Ситилинк мини, 43, 6-я линия В.О., округ № 7, Санкт-Петербург, Северо-Западный федеральный округ, 199004, Россия",422,211,Ситилинк мини
6924027285,59.9575029,30.4049771,outpost,"Lamoda, 1, Пискарёвский проспект, Большая Охта, округ Большая Охта, Санкт-Петербург, Северо-Западный федеральный округ, 195027, Россия",451,371,Lamoda
6932954106,59.9772531,30.4990521,outpost,"улица Красина, Пороховые, округ Ржевка, Санкт-Петербург, Северо-Западный федеральный округ, 195030, Россия",242,187,N/A
6968251895,59.9376401,30.2428178,outpost,"27, улица Шевченко, Гавань, округ Гавань, Санкт-Петербург, Северо-Западный федеральный округ, 199106, Россия",271,164,Wildberries
